real_estate_id,declaration_id,declaration_year,politician_id,full_name,cadastral_area,land_register_number,status,item_text
41064,414,2024,414,Mgr. MARTIN GUZI,GBELY,9182,ok,ZASTAVANÁ PLOCHA A NÁDVORIE; kat. územie GBELY; číslo LV: 9182; podiel: 1/32
41065,414,2024,414,Mgr. MARTIN GUZI,GBELY,9342,ok,ORNÁ PÔDA; kat. územie GBELY; číslo LV: 9342; podiel: 1/32
41066,414,2024,414,Mgr. MARTIN GUZI,GBELY,9343,ok,ORNÁ PÔDA; kat. územie GBELY; číslo LV: 9343; podiel: 1/32
41067,414,2024,414,Mgr. MARTIN GUZI,GBELY,9344,ok,ORNÁ PÔDA; kat. územie GBELY; číslo LV: 9344; podiel: 1/32
41068,414,2024,414,Mgr. MARTIN GUZI,GBELY,9183,ok,ZASTAVANÁ PLOCHA A NÁDVORIE; kat. územie GBELY; číslo LV: 9183; podiel: 1/32
41069,414,2024,414,Mgr. MARTIN GUZI,GBELY,9184,ok,ZASTAVANÁ PLOCHA A NÁDVORIE; kat. územie GBELY; číslo LV: 9184; podiel: 1/32
41070,414,2024,414,Mgr. MARTIN GUZI,GBELY,9185,ok,ZASTAVANÁ PLOCHA A NÁDVORIA; kat. územie GBELY; číslo LV: 9185; podiel: 1/32
43151,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,TORNALA,3400,ok,RODINNÝ DOM; kat. územie TORNAĽA; číslo LV: 3400; podiel: 1/2
43153,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,TORNALA,3400,ok,REKREAČNÁ CHATA; kat. územie TORNAĽA; číslo LV: 3400; podiel: 1/2
43154,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,TORNALA,3400,ok,"ZASTAVANÁ PLOCHA, ZÁHRADA, ORNÁ PÔDA; kat. územie TORNAĽA; číslo LV: 3400; podiel: 1/2"
43155,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,TORNALA,1585,ok,LESNÝ POZEMOK; kat. územie TORNAĽA; číslo LV: 1585; podiel: 19368/438480
43156,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,TORNALA,1864,ok,BYT; kat. územie TORNAĽA; číslo LV: 1864; podiel: 1/1
43157,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,BEHYNCE OKRES REVUCA,419,ok,POĽNOHOSPODÁRSKE STAVBY; kat. územie BEHYNCE OKRES REVÚCA; číslo LV: 419; podiel: 1/2
43158,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,BEHYNCE OKRES REVUCA,615,ok,ORNÁ PÔDA; kat. územie BEHYNCE OKRES REVÚCA; číslo LV: 615; podiel: 1/2
43159,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,LENKA OKRES RIMAVSKA SOBOTA,496,ok,ORNÁ PÔDA; kat. územie LENKA OKRES RIMAVSKÁ SOBOTA; číslo LV: 496; podiel: 1/6
43160,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,HUBOVO OKRES RIMAVSKA SOBOTA,874,ok,VINICA; kat. územie HUBOVO OKRES RIMAVSKÁ SOBOTA; číslo LV: 874; podiel: 1/4
43161,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,KALINOVO OKRES POLTAR,1092,ok,TRVALÝ TRÁVNY PORAST; kat. územie KALINOVO OKRES POLTÁR; číslo LV: 1092; podiel: 2/16
43162,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,KALINOVO,1105,ok,"ORNÁ PÔDA, TRVALÝ TRÁVNY PORAST, LESNÝ POZEMOK; kat. územie KALINOVO; číslo LV: 1105; podiel: 2/8"
43163,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,HRABOVO OKRES POLTAR,277,ok,"LESNÝ POZEMOK, ZASTAVANÁ PLOCHA A NÁDVORIE; kat. územie HRABOVO OKRES POLTÁR; číslo LV: 277; podiel: 18/2493"
43164,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,HRABOVO,540,ok,ZASTAVANÁ PLOCHA A NÁDVORIE; kat. územie HRABOVO; číslo LV: 540; podiel: 26/2493
43165,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,HRABOVO,256,ok,ORNÁ PÔDA; kat. územie HRABOVO; číslo LV: 256; podiel: 6/32
43166,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,HRABOVO,257,ok,"TRVALÉ TRÁVNE PORASTY, ORNÁ PÔDA; kat. územie HRABOVO; číslo LV: 257; podiel: 2/16"
43167,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,HRABOVO,476,ok,"TRVALÉ TRÁVNE PORASTY, ORNÁ PÔDA, LESNÝ POZEMOK; kat. územie HRABOVO; číslo LV: 476; podiel: 2/8"
43168,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,HRABOVO,514,ok,"TRVALÉ TRÁVNE PORASTY, LESNÝ POZEMOK, ZASTAVANÁ PLOCHA, OSTATNÁ PLOCHA; kat. územie HRABOVO; číslo LV: 514; podiel: 26/2493"
43169,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,HRABOVO,46,ok,ORNÁ PÔDA; kat. územie HRABOVO; číslo LV: 46; podiel: 1/4
43170,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,HRABOVO,463,ok,LESNÝ POZEMOK; kat. územie HRABOVO; číslo LV: 463; podiel: 60/6960
43171,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,HRABOVO,526,ok,LESNÝ POZEMOK; kat. územie HRABOVO; číslo LV: 526; podiel: 60/6960
43172,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,OPATOVA OKRES LUCENEC,6158,ok,TRVALÉ TRÁVNE PORASTY; kat. územie OPATOVÁ OKRES LUČENEC; číslo LV: 6158; podiel: 375/510840
43173,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,KUTY OKRES SENICA,8385,ok,ORNÁ PÔDA; kat. územie KÚTY OKRES SENICA; číslo LV: 8385; podiel: 1/24
43174,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,KUTY,482,ok,ZASTAVNÉ PLOCHY A NÁDVORIA; kat. územie KÚTY; číslo LV: 482; podiel: 2/2808
43175,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,KUTY,1068,ok,ZÁHRADA; kat. územie KÚTY; číslo LV: 1068; podiel: 6/144
43176,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,KUTY,1099,ok,ZASTAVNÉ PLOCHY A NÁDVORIA; kat. územie KÚTY; číslo LV: 1099; podiel: 2/1728
43177,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,KUTY,8385,ok,ORNÁ PÔDA; kat. územie KÚTY; číslo LV: 8385; podiel: 1/24
43178,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,VCELINCE OKRES RIMAVSKA SOBOTA,566,ok,ZÁHRADA; kat. územie VČELINCE OKRES RIMAVSKÁ SOBOTA; číslo LV: 566; podiel: 4/50
43179,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,VCELINCE,579,ok,ORNÁ PÔDA; kat. územie VČELINCE; číslo LV: 579; podiel: 1/3
43180,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,VCELINCE,614,ok,ORNÁ PÔDA; kat. územie VČELINCE; číslo LV: 614; podiel: 1/24
43181,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,VCELINCE,627,ok,"ORNÁ PÔDA, TRVALÉ TRÁVNE PORASTY; kat. územie VČELINCE; číslo LV: 627; podiel: 1/2"
43182,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,VCELINCE,632,ok,"ORNÁ PÔDA, TRVALÉ TRÁVNE PORASTY; kat. územie VČELINCE; číslo LV: 632; podiel: 1/16"
43183,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,VCELINCE,745,ok,"ORNÁ PÔDA, TRVALÉ TRÁVNE PORASTY; kat. územie VČELINCE; číslo LV: 745; podiel: 1/2"
43184,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,VCELINCE,765,ok,ORNÁ PÔDA; kat. územie VČELINCE; číslo LV: 765; podiel: 1407/46720
43185,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,VCELINCE,766,ok,ORNÁ PÔDA; kat. územie VČELINCE; číslo LV: 766; podiel: 1407/46720
43186,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,VCELINCE,805,ok,ORNÁ PÔDA; kat. územie VČELINCE; číslo LV: 805; podiel: 2/8
43187,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,VCELINCE,807,ok,ORNÁ PÔDA; kat. územie VČELINCE; číslo LV: 807; podiel: 2/8
43188,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,VCELINCE,1220,ok,ORNÁ PÔDA; kat. územie VČELINCE; číslo LV: 1220; podiel: 1/4
43189,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,VCELINCE,1293,ok,ORNÁ PÔDA; kat. územie VČELINCE; číslo LV: 1293; podiel: 1/6
43190,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,RUMINCE OKR. RIMAVSKA SOBOTA,494,ok,TRVALÉ TRÁVNE PORASTY; kat. územie RUMINCE OKR. RIMAVSKÁ SOBOTA; číslo LV: 494; podiel: 1/8
43191,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,RUMINCE,138,ok,OSTATNÉ PLOCHY; kat. územie RUMINCE; číslo LV: 138; podiel: 1/48
43192,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,RUMINCE,140,ok,OSTATNÉ PLOCHY; kat. územie RUMINCE; číslo LV: 140; podiel: 1/206
43193,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,RUMINCE,232,ok,TRVALÉ TRÁVNE PORASTY; kat. územie RUMINCE; číslo LV: 232; podiel: 1/2
43194,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,RUMINCE,236,ok,TRVALÉ TRÁVNE PORASTY; kat. územie RUMINCE; číslo LV: 236; podiel: 1/46
43195,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,RUMINCE,359,ok,"TRVALÉ TRÁVNE PORASTY, ORNÁ PÔDA; kat. územie RUMINCE; číslo LV: 359; podiel: 1/8"
43196,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,RUMINCE,379,ok,ZASTAVANÉ PLOCHY A NÁDVORIA; kat. územie RUMINCE; číslo LV: 379; podiel: 1/16
43197,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,RUMINCE,381,ok,TRVALÉ TRÁVNE PORASTY; kat. územie RUMINCE; číslo LV: 381; podiel: 7035/233600
43198,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,RUMINCE,398,ok,"ORNÁ PÔDA, TRVALÉ TRÁVNE PORASTY; kat. územie RUMINCE; číslo LV: 398; podiel: 1/8"
43199,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,RUMINCE,493,ok,"OSTATNÉ PLOCHY, ZASTAVANÉ PLOCHY A NÁDVORIA; kat. územie RUMINCE; číslo LV: 493; podiel: 1/8"
43200,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,RUMINCE,532,ok,"ORNÁ PÔDA, TRVALÉ TRÁVNE PORASTY; kat. územie RUMINCE; číslo LV: 532; podiel: 1/8"
43201,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,RUMINCE,533,ok,OSTATNÁ PLOCHA; kat. územie RUMINCE; číslo LV: 533; podiel: 1/16
43202,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,RUMINCE,534,ok,ZASTAVANÉ PLOCHY A NÁDVORIA; kat. územie RUMINCE; číslo LV: 534; podiel: 1/8
43203,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,RUMINCE,564,ok,"TRVALÉ TRÁVNE PORASTY, ZASTAVANÉ PLOCHY A NÁDVORIA; kat. územie RUMINCE; číslo LV: 564; podiel: 1/2"
43204,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,RUMINCE,564,ok,RODINNÝ DOM; kat. územie RUMINCE; číslo LV: 564; podiel: 1/12
43206,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,RUMINCE,565,ok,OSTATNÁ PLOCHA; kat. územie RUMINCE; číslo LV: 565; podiel: 1/48
43207,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,RUMINCE,568,ok,OSTATNÁ PLOCHA; kat. územie RUMINCE; číslo LV: 568; podiel: 1/206
43208,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,RUMINCE,573,ok,"ORNÁ PÔDA, TRVALÉ TRÁVNE PORASTY, ZASTAVANÁ PLOCHA; kat. územie RUMINCE; číslo LV: 573; podiel: 7035/233600"
43209,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,RUMINCE,172,ok,OSTATNÁ PLOCHA; kat. územie RUMINCE; číslo LV: 172; podiel: 1/24
43211,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,RUMINCE,547,ok,TRVALÉ TRÁVNE PORASTY; kat. územie RUMINCE; číslo LV: 547; podiel: 1/8
43212,415,2024,415,Ing. ERIKA GYŐRFIOVÁ,ZIAR OKRES REVUCA,315,ok,"ORNÁ PÔDA, TRVALÉ TRÁVNE PORASTY; kat. územie ŽIAR OKRES REVÚCA; číslo LV: 315; podiel: 1/2"
45166,416,2024,416,"doc. Ing. JOZEF HABÁNIK, PhD.",TRENCIN,3586,ok,GARÁŽ; kat. územie TRENČÍN; číslo LV: 3586; podiel: 1/2
45167,416,2024,416,"doc. Ing. JOZEF HABÁNIK, PhD.",TRENCIN,3586,ok,ZASTAVANÉ PLOCHY A NÁDVORIA; kat. územie TRENČÍN; číslo LV: 3586; podiel: 1/2
45168,416,2024,416,"doc. Ing. JOZEF HABÁNIK, PhD.",TRENCIN,10416,ok,BYT; kat. územie TRENČÍN; číslo LV: 10416; podiel: 1/2
45169,416,2024,416,"doc. Ing. JOZEF HABÁNIK, PhD.",TRENCIN,8903,ok,GARÁŽ; kat. územie TRENČÍN; číslo LV: 8903; podiel: 1/4
45170,416,2024,416,"doc. Ing. JOZEF HABÁNIK, PhD.",TRENCIN,6719,ok,ZASTAVANÉ PLOCHY A NÁDVORIA; kat. územie TRENČÍN; číslo LV: 6719; podiel: 1/8
45171,416,2024,416,"doc. Ing. JOZEF HABÁNIK, PhD.",TRENCIN,6708,ok,ZASTAVANÉ PLOCHY A NÁDVORIA; kat. územie TRENČÍN; číslo LV: 6708; podiel: 1/18
45172,416,2024,416,"doc. Ing. JOZEF HABÁNIK, PhD.",TRENCIN,10416,ok,ZASTAVANÉ PLOCHY A NÁDVORIA; kat. územie TRENČÍN; číslo LV: 10416; podiel: 1/2 Z 9921/471935
45173,416,2024,416,"doc. Ing. JOZEF HABÁNIK, PhD.",TRENCIN,10416,ok,GARÁŽ; kat. územie TRENČÍN; číslo LV: 10416; podiel: 1/2
45210,417,2024,417,Ing. BRANISLAV HADÁR,MARTIN,5204,ok,BYT V BYTOVOM DOME; kat. územie MARTIN; číslo LV: 5204; podiel: 1/1
45211,417,2024,417,Ing. BRANISLAV HADÁR,MARTIN,1882,ok,RODINNÝ DOM; kat. územie MARTIN; číslo LV: 1882; podiel: 1/1
45215,418,2024,418,Mgr. SILVIA HAINOVÁ,BERNOLAKOVO,8476,ok,BYT; kat. územie BERNOLÁKOVO; číslo LV: 8476; podiel: 1/2
45216,418,2024,418,Mgr. SILVIA HAINOVÁ,BERNOLAKOVO,8597,ok,POZEMOK ZÁHRADA; kat. územie BERNOLÁKOVO; číslo LV: 8597; podiel: 1/2
45217,418,2024,418,Mgr. SILVIA HAINOVÁ,BERNOLAKOVO,8542,ok,POZEMOK ZÁHRADA; kat. územie BERNOLÁKOVO; číslo LV: 8542; podiel: 9231/51988
45224,419,2024,419,JUDr. PETER HAJDUČEK,,,no_real_estate,nevlastním
45226,420,2024,420,Ing. JOZEF HAJKO,BRATISLAVA NOVE MESTO VINOHRADY,3531,ok,RODINNÝ DOM; kat. územie BRATISLAVA NOVÉ MESTO VINOHRADY; číslo LV: 3531; podiel: BSM
45227,420,2024,420,Ing. JOZEF HAJKO,BRATISLAVA NOVE MESTO VINOHRADY,3531,ok,POZEMKY; kat. územie BRATISLAVA NOVÉ MESTO VINOHRADY; číslo LV: 3531; podiel: BSM
45228,420,2024,420,Ing. JOZEF HAJKO,BREZOVA POD BRADLOM,4650,ok,DOM; kat. územie BREZOVÁ POD BRADLOM; číslo LV: 4650; podiel: BSM
45229,420,2024,420,Ing. JOZEF HAJKO,BREZOVA POD BRADLOM,4650,ok,POZEMKY; kat. územie BREZOVÁ POD BRADLOM; číslo LV: 4650; podiel: BSM
45240,421,2024,421,Ing. JANA HAJKOVÁ,CIFER,3314,ok,RODINNÝ DOM; kat. územie CÍFER; číslo LV: 3314; podiel: BSM
45242,422,2024,422,"Ing. AMBRÓZ HÁJNIK, PhD.",,,no_real_estate,nevlastním
45244,423,2024,423,JUDr. ZOLTÁN HÁJOS,DUNAJSKA STREDA,5000,ok,RODINNÝ DOM S DVOROM A ZÁHRADNÝM DOMČEKOM; kat. územie DUNAJSKÁ STREDA; číslo LV: 5000; podiel: BSM
45245,423,2024,423,JUDr. ZOLTÁN HÁJOS,TRHOVA HRADSKA,1329,ok,POĽNOHOSPODÁRSKE POZEMKY; kat. územie TRHOVÁ HRADSKÁ; číslo LV: 1329; podiel: 2/3
45246,423,2024,423,JUDr. ZOLTÁN HÁJOS,TRHOVA HRADSKA,1330,ok,POĽNOHOSPODÁRSKE POZEMKY; kat. územie TRHOVÁ HRADSKÁ; číslo LV: 1330; podiel: 1/3
45253,424,2024,424,JUDr. Ing. JURAJ HAJŠO,TRENCIN,8124,ok,BYT; kat. územie TRENČÍN; číslo LV: 8124; podiel: 1/1
45255,425,2024,425,Ing. ĽUBOMÍR HALABRÍN,TURA LUKA,1389,ok,ZASTAVANÁ PLOCHA A NÁDVORIE; kat. územie TURÁ LÚKA; číslo LV: 1389; podiel: 1/1
45259,425,2024,425,Ing. ĽUBOMÍR HALABRÍN,TURA LUKA,1389,ok,DOM; kat. územie TURÁ LÚKA; číslo LV: 1389; podiel: 1/1
45260,425,2024,425,Ing. ĽUBOMÍR HALABRÍN,TURA LUKA,1389,ok,NEHNUTEĽNOSTI; kat. územie TURÁ LÚKA; číslo LV: 1389; podiel: 1/1
45261,425,2024,425,Ing. ĽUBOMÍR HALABRÍN,TURA LUKA,1389,ok,OSTATNÁ PLOCHA; kat. územie TURÁ LÚKA; číslo LV: 1389; podiel: 1/1
45266,425,2024,425,Ing. ĽUBOMÍR HALABRÍN,TURA LUKA,1389,ok,VODNÁ PLOCHA; kat. územie TURÁ LÚKA; číslo LV: 1389; podiel: 1/1
45267,425,2024,425,Ing. ĽUBOMÍR HALABRÍN,TURA LUKA,1389,ok,ZÁHRADA; kat. územie TURÁ LÚKA; číslo LV: 1389; podiel: 1/1
45374,426,2024,426,PhDr. KATARÍNA HALASOVÁ,TRENCIANSKA TEPLA,4811,ok,ZASTAVANÁ PLOCHA A NÁDVORIE; kat. územie TRENČIANSKA TEPLÁ; číslo LV: 4811; podiel: 1/1
45375,426,2024,426,PhDr. KATARÍNA HALASOVÁ,TRENCIANSKA TEPLA,4811,ok,ZÁHRADA; kat. územie TRENČIANSKA TEPLÁ; číslo LV: 4811; podiel: 1/1
45376,426,2024,426,PhDr. KATARÍNA HALASOVÁ,MICHALOVCE,7080,ok,BYT A NEBYTOVÝ PRIESTOR; kat. územie MICHALOVCE; číslo LV: 7080; podiel: 1/2
45383,427,2024,427,Ing. BÉLA HALÁSZ,KOLAROVO,9220,ok,ZÁHRADA; kat. územie KOLÁROVO; číslo LV: 9220; podiel: 1/1
45384,427,2024,427,Ing. BÉLA HALÁSZ,KOMOCA,1530,ok,"TRVALÝ TRÁVNATÝ PORAST, ORNÁ PÔDA; kat. územie KOMOČA; číslo LV: 1530; podiel: 6/15"
45385,427,2024,427,Ing. BÉLA HALÁSZ,KOMOCA,1531,ok,TRVALÝ TRÁVNATÝ PORAST; kat. územie KOMOČA; číslo LV: 1531; podiel: 6/15
45386,427,2024,427,Ing. BÉLA HALÁSZ,KOMOCA,1944,ok,ORNÁ PÔDA; kat. územie KOMOČA; číslo LV: 1944; podiel: 3/10
45387,427,2024,427,Ing. BÉLA HALÁSZ,KOMOCA,2052,ok,ORNÁ PÔDA; kat. územie KOMOČA; číslo LV: 2052; podiel: 4/15
45388,427,2024,427,Ing. BÉLA HALÁSZ,KOMOCA,2122,ok,ORNÁ PÔDA; kat. územie KOMOČA; číslo LV: 2122; podiel: 3/10
45410,428,2024,428,"Bc. Ing. ĽUBOŠ HALVOŇ, PhD.",MADACKA,188,ok,ZASTAVANÉ PLOCHY A NÁDVORIA; kat. územie MADAČKA; číslo LV: 188; podiel: 1/1
45411,428,2024,428,"Bc. Ing. ĽUBOŠ HALVOŇ, PhD.",MADACKA,189,ok,TRVALÝ TRÁVNY PORAST; kat. územie MADAČKA; číslo LV: 189; podiel: 1/8
45412,428,2024,428,"Bc. Ing. ĽUBOŠ HALVOŇ, PhD.",SASOVA,1517,ok,BYT; kat. územie SÁSOVÁ; číslo LV: 1517; podiel: 1/1
45413,428,2024,428,"Bc. Ing. ĽUBOŠ HALVOŇ, PhD.",SASOVA,2410,ok,ZASTAVANÉ PLOCHY A NÁDVORIA; kat. územie SÁSOVÁ; číslo LV: 2410; podiel: BSM
45414,428,2024,428,"Bc. Ing. ĽUBOŠ HALVOŇ, PhD.",MADACKA,188,ok,RODINNÝ DOM; kat. územie MADAČKA; číslo LV: 188; podiel: 1/1
45415,428,2024,428,"Bc. Ing. ĽUBOŠ HALVOŇ, PhD.",MADACKA,188,ok,TRVALÝ TRÁVNY PORAST; kat. územie MADAČKA; číslo LV: 188; podiel: 1/1
45416,428,2024,428,"Bc. Ing. ĽUBOŠ HALVOŇ, PhD.",SASOVA,1410,ok,BYT; kat. územie SÁSOVÁ; číslo LV: 1410; podiel: BSM
45417,428,2024,428,"Bc. Ing. ĽUBOŠ HALVOŇ, PhD.",SASOVA,1410,ok,SPOLOČNÉ ČASTI DOMU; kat. územie SÁSOVÁ; číslo LV: 1410; podiel: 841/30313 BSM
45418,428,2024,428,"Bc. Ing. ĽUBOŠ HALVOŇ, PhD.",SASOVA,2410,ok,GARÁŽ; kat. územie SÁSOVÁ; číslo LV: 2410; podiel: BSM
45419,428,2024,428,"Bc. Ing. ĽUBOŠ HALVOŇ, PhD.",SASOVA,1517,ok,SPOLOČNÉ ČASTI DOMU; kat. územie SÁSOVÁ; číslo LV: 1517; podiel: 687/45415
45420,428,2024,428,"Bc. Ing. ĽUBOŠ HALVOŇ, PhD.",RADVAN,3089,ok,SAMOSTATNE STOJACA GARÁŽ - SPODNÁ GARÁŽ; kat. územie RADVAŇ; číslo LV: 3089; podiel: 1/1
45421,428,2024,428,"Bc. Ing. ĽUBOŠ HALVOŇ, PhD.",RADVAN,3088,ok,ZASTAVANÁ PLOCHA A NÁDVORIE; kat. územie RADVAŇ; číslo LV: 3088; podiel: 1/2
45422,428,2024,428,"Bc. Ing. ĽUBOŠ HALVOŇ, PhD.",TEPLICKA NAD VAHOM,3977,ok,ORNÁ PÔDA; kat. územie TEPLIČKA NAD VÁHOM; číslo LV: 3977; podiel: 1/20
45423,428,2024,428,"Bc. Ing. ĽUBOŠ HALVOŇ, PhD.",TEPLICKA NAD VAHOM,5718,ok,ZASTAVANÁ PLOCHA A NÁDVORIE; kat. územie TEPLIČKA NAD VÁHOM; číslo LV: 5718; podiel: 1/200
45424,428,2024,428,"Bc. Ing. ĽUBOŠ HALVOŇ, PhD.",TEPLICKA NAD VAHOM,6179,ok,ZASTAVANÁ PLOCHA A NÁDVORIE; kat. územie TEPLIČKA NAD VÁHOM; číslo LV: 6179; podiel: 1/200
45425,428,2024,428,"Bc. Ing. ĽUBOŠ HALVOŇ, PhD.",TEPLICKA NAD VAHOM,3977,ok,ORNÁ PÔDA; kat. územie TEPLIČKA NAD VÁHOM; číslo LV: 3977; podiel: 1/16
45599,429,2024,429,Ing. Mgr. JURAJ HAMAJ,ZILINA,8190,ok,BYT; kat. územie ŽILINA; číslo LV: 8190; podiel: 1/1
45600,429,2024,429,Ing. Mgr. JURAJ HAMAJ,ZILINA,8615,ok,ZASTAVANÉ PLOCHY A NÁDVORIA; kat. územie ŽILINA; číslo LV: 8615; podiel: 1/1
45604,430,2024,430,"prof. Mgr. JURAJ HAMAR, PhD.",NIVY,3307,ok,PODIEL PRIESTORU NA SPOLOČNÝCH ČASTIACH VRÁTANE POZEMKU; kat. územie NIVY; číslo LV: 3307; podiel: 5826/4908355
45605,430,2024,430,"prof. Mgr. JURAJ HAMAR, PhD.",NIVY,3307,ok,BYT VRÁTANE POZEMKU; kat. územie NIVY; číslo LV: 3307; podiel: 1/1
45606,430,2024,430,"prof. Mgr. JURAJ HAMAR, PhD.",NIVY,3307,ok,NEBYTOVÝ PRIESTOR VRÁTANE POZEMKU; kat. územie NIVY; číslo LV: 3307; podiel: 1/522
45607,430,2024,430,"prof. Mgr. JURAJ HAMAR, PhD.",KOZAROVCE,1912,ok,ZASTAVANÉ PLOCHY A NÁDVORIA; kat. územie KOZÁROVCE; číslo LV: 1912; podiel: 1/6
45608,430,2024,430,"prof. Mgr. JURAJ HAMAR, PhD.",KOZAROVCE,1458,ok,ORNÁ PÔDA; kat. územie KOZÁROVCE; číslo LV: 1458; podiel: 1/1
45609,430,2024,430,"prof. Mgr. JURAJ HAMAR, PhD.",KOZAROVCE,494/2,ok,ORNÁ PÔDA; kat. územie KOZÁROVCE; číslo LV: 494/2; podiel: 1/1
45610,430,2024,430,"prof. Mgr. JURAJ HAMAR, PhD.",KOZAROVCE,1912,ok,ZÁHRADA; kat. územie KOZÁROVCE; číslo LV: 1912; podiel: 1/6
45639,431,2024,431,Ing. AUGUSTÍN HAMBÁLEK,TATRANSKA LOMNICA,644,ok,BYT; kat. územie TATRANSKÁ LOMNICA; číslo LV: 644; podiel: 100%
45640,431,2024,431,Ing. AUGUSTÍN HAMBÁLEK,TRNAVA,6745,ok,GARÁŽ; kat. územie TRNAVA; číslo LV: 6745; podiel: 100%
45641,431,2024,431,Ing. AUGUSTÍN HAMBÁLEK,CALVIA,152,ok,BYT; kat. územie CALVIA; číslo LV: 152; podiel: 100%
45642,431,2024,431,Ing. AUGUSTÍN HAMBÁLEK,TRNAVA,6852,ok,BYT; kat. územie TRNAVA; číslo LV: 6852; podiel: 100%
45643,431,2024,431,Ing. AUGUSTÍN HAMBÁLEK,DUBRAVA,1462,ok,RODINNÝ DOM; kat. územie DÚBRAVA; číslo LV: 1462; podiel: 100%
45644,431,2024,431,Ing. AUGUSTÍN HAMBÁLEK,TRNAVA,12693,ok,POZEMOK; kat. územie TRNAVA; číslo LV: 12693; podiel: 100%
45645,431,2024,431,Ing. AUGUSTÍN HAMBÁLEK,TRNAVA - MODRANKA,2677,ok,RODINNÝ DOM S PRÍSTREŠKOM PRE AUTO; kat. územie TRNAVA - MODRANKA; číslo LV: 2677; podiel: 100%
45674,432,2024,432,Mgr. MATEJ HAMBÁLEK,,,no_real_estate,nevlastním
45676,433,2024,433,MUDr. FRANTIŠEK HAMPL,BANSKA BYSTRICA,4523,ok,BYT; kat. územie BANSKÁ BYSTRICA; číslo LV: 4523; podiel: 100%
45678,434,2024,434,MgA. KAREL HAMPL,,,no_real_estate,nevlastním
45680,435,2024,435,Mgr. PAVOL HAMRÁK,SPISSKA NOVA VES,9199,ok,TRVALÝ TRÁVNATÝ PORAST; kat. územie SPIŠSKÁ NOVÁ VES; číslo LV: 9199; podiel: 1/8
45681,435,2024,435,Mgr. PAVOL HAMRÁK,SPISSKA NOVA VES,9825,ok,TRVALÝ TRÁVNATÝ PORAST; kat. územie SPIŠSKÁ NOVÁ VES; číslo LV: 9825; podiel: 2/8
